id,image_url,wearing_occasion,style_silhouette,season,relative_path,relative_path
13708109,https://asset1.ruecdn.com/images/product/131314/1313146012_RLLDTH_1.jpg,Casual,Flats,Tropical-Vacation,images/shoes/13708109.jpg,images/shoes/13708109.jpg
13708157,https://asset1.ruecdn.com/images/product/131314/1313145992_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13708157.jpg,images/shoes/13708157.jpg
13708159,https://asset1.ruecdn.com/images/product/131113/1311138894_RLLDTH_1.jpg,Casual,Casual-Sneakers,Fall,images/shoes/13708159.jpg,images/shoes/13708159.jpg
13708171,https://asset1.ruecdn.com/images/product/131313/1313138503_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13708171.jpg,images/shoes/13708171.jpg
13708231,https://asset1.ruecdn.com/images/product/131149/1311493897_RLLDTH_1.jpg,Casual,Casual-Sneakers,Fall,images/shoes/13708231.jpg,images/shoes/13708231.jpg
13708248,https://asset1.ruecdn.com/images/product/131314/1313145983_RLLDTH_1.jpg,Day-Party,Combat-Boots,Fall,images/shoes/13708248.jpg,images/shoes/13708248.jpg
13709265,https://asset1.ruecdn.com/images/product/131314/1313146011_RLLDTH_1.jpg,Work,Flats,Tropical-Vacation,images/shoes/13709265.jpg,images/shoes/13709265.jpg
13709279,https://asset1.ruecdn.com/images/product/131112/1311125896_RLLDTH_1.jpg,Casual,Winter-Boots,Fall,images/shoes/13709279.jpg,images/shoes/13709279.jpg
13709343,https://asset1.ruecdn.com/images/product/131314/1313146017_RLLDTH_1.jpg,Casual,Loafers,Fall,images/shoes/13709343.jpg,images/shoes/13709343.jpg
13709345,https://asset1.ruecdn.com/images/product/131112/1311125751_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13709345.jpg,images/shoes/13709345.jpg
13709403,https://asset1.ruecdn.com/images/product/131314/1313145966_RLLDTH_1.jpg,Casual,Casual-Sneakers,Fall,images/shoes/13709403.jpg,images/shoes/13709403.jpg
13709413,https://asset1.ruecdn.com/images/product/131314/1313146007_RLLDTH_1.jpg,Casual,Espadrilles,Tropical-Vacation,images/shoes/13709413.jpg,images/shoes/13709413.jpg
13709486,https://asset1.ruecdn.com/images/product/131187/1311877115_RLLDTH_1.jpg,Casual,Winter-Boots,Fall,images/shoes/13709486.jpg,images/shoes/13709486.jpg
13709495,https://asset1.ruecdn.com/images/product/131314/1313146006_RLLDTH_1.jpg,Casual,Flats,Tropical-Vacation,images/shoes/13709495.jpg,images/shoes/13709495.jpg
13709533,https://asset1.ruecdn.com/images/product/131313/1313132101_RLLDTH_1.jpg,Casual,Chelsea-Boots,Fall,images/shoes/13709533.jpg,images/shoes/13709533.jpg
13709579,https://asset1.ruecdn.com/images/product/131168/1311687489_RLLDTH_1.jpg,Work,Smoking-Flats,Fall,images/shoes/13709579.jpg,images/shoes/13709579.jpg
13709642,https://asset1.ruecdn.com/images/product/131314/1313145957_RLLDTH_1.jpg,Day-Party,Rain-Boots,Fall,images/shoes/13709642.jpg,images/shoes/13709642.jpg
13709711,https://asset1.ruecdn.com/images/product/131142/1311425360_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13709711.jpg,images/shoes/13709711.jpg
13709921,https://asset1.ruecdn.com/images/product/131313/1313133861_RLLDTH_1.jpg,Cocktail,Booties,Fall,images/shoes/13709921.jpg,images/shoes/13709921.jpg
13709932,https://asset1.ruecdn.com/images/product/131314/1313145959_RLLDTH_1.jpg,Casual,Rain-Boots,Fall,images/shoes/13709932.jpg,images/shoes/13709932.jpg
13710010,https://asset1.ruecdn.com/images/product/131314/1313146008_RLLDTH_1.jpg,Casual,Casual-Sneakers,Fall,images/shoes/13710010.jpg,images/shoes/13710010.jpg
13710132,https://asset1.ruecdn.com/images/product/131314/1313143381_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13710132.jpg,images/shoes/13710132.jpg
13710193,https://asset1.ruecdn.com/images/product/131313/1313132155_RLLDTH_1.jpg,Casual,Chelsea-Boots,Fall,images/shoes/13710193.jpg,images/shoes/13710193.jpg
13710340,https://asset1.ruecdn.com/images/product/131323/1313233268_RLLDTH_1.jpg,Day-Party,Chelsea-Boots,Fall,images/shoes/13710340.jpg,images/shoes/13710340.jpg
13710366,https://asset1.ruecdn.com/images/product/131312/1313120515_RLLDTH_1.jpg,Day-Party,Loafers,Fall,images/shoes/13710366.jpg,images/shoes/13710366.jpg
13710462,https://asset1.ruecdn.com/images/product/131311/1313115967_RLLDTH_1.jpg,Pool/Spa,Slides,Tropical-Vacation,images/shoes/13710462.jpg,images/shoes/13710462.jpg
13710489,https://asset1.ruecdn.com/images/product/131311/1313115966_RLLDTH_1.jpg,Day-Party,Slides,Tropical-Vacation,images/shoes/13710489.jpg,images/shoes/13710489.jpg
13710527,https://asset1.ruecdn.com/images/product/131310/1313103504_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13710527.jpg,images/shoes/13710527.jpg
13710534,https://asset1.ruecdn.com/images/product/131311/1313115993_RLLDTH_1.jpg,Day-Party,Slides,Tropical-Vacation,images/shoes/13710534.jpg,images/shoes/13710534.jpg
13710541,https://asset1.ruecdn.com/images/product/131311/1313115962_RLLDTH_1.jpg,Day-Party,Sandals,Tropical-Vacation,images/shoes/13710541.jpg,images/shoes/13710541.jpg
13710548,https://asset1.ruecdn.com/images/product/131311/1313115959_RLLDTH_1.jpg,Casual,Flats,Tropical-Vacation,images/shoes/13710548.jpg,images/shoes/13710548.jpg
13710570,https://asset1.ruecdn.com/images/product/131112/1311125748_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13710570.jpg,images/shoes/13710570.jpg
13710575,https://asset1.ruecdn.com/images/product/131311/1313116051_RLLDTH_1.jpg,Casual,Loafers,Fall,images/shoes/13710575.jpg,images/shoes/13710575.jpg
13710601,https://asset1.ruecdn.com/images/product/131311/1313115965_RLLDTH_1.jpg,Casual,Slides,Tropical-Vacation,images/shoes/13710601.jpg,images/shoes/13710601.jpg
13710602,https://asset1.ruecdn.com/images/product/131112/1311125750_RLLDTH_1.jpg,Cocktail,Boots,Fall,images/shoes/13710602.jpg,images/shoes/13710602.jpg
13710606,https://asset1.ruecdn.com/images/product/131311/1313115974_RLLDTH_1.jpg,Day-Party,Sandals,Tropical-Vacation,images/shoes/13710606.jpg,images/shoes/13710606.jpg
13710614,https://asset1.ruecdn.com/images/product/131112/1311129540_RLLDTH_1.jpg,Indoor,Slippers,Fall,images/shoes/13710614.jpg,images/shoes/13710614.jpg
13710615,https://asset1.ruecdn.com/images/product/131311/1313116049_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13710615.jpg,images/shoes/13710615.jpg
13710635,https://asset1.ruecdn.com/images/product/131311/1313115964_RLLDTH_1.jpg,Casual,Slides,Tropical-Vacation,images/shoes/13710635.jpg,images/shoes/13710635.jpg
13710638,https://asset1.ruecdn.com/images/product/131311/1313115961_RLLDTH_1.jpg,Day-Party,Sandals,Tropical-Vacation,images/shoes/13710638.jpg,images/shoes/13710638.jpg
13710656,https://asset1.ruecdn.com/images/product/131341/1313415518_RLLDTH_1.jpg,Casual,Casual-Sneakers,Fall,images/shoes/13710656.jpg,images/shoes/13710656.jpg
13712677,https://asset1.ruecdn.com/images/product/131112/1311125074_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13712677.jpg,images/shoes/13712677.jpg
13712682,https://asset1.ruecdn.com/images/product/131112/1311126007_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13712682.jpg,images/shoes/13712682.jpg
13712697,https://asset1.ruecdn.com/images/product/131314/1313146023_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13712697.jpg,images/shoes/13712697.jpg
13712756,https://asset1.ruecdn.com/images/product/131313/1313139377_RLLDTH_1.jpg,Casual,Combat-Boots,Fall,images/shoes/13712756.jpg,images/shoes/13712756.jpg
13712778,https://asset1.ruecdn.com/images/product/131112/1311126008_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13712778.jpg,images/shoes/13712778.jpg
13712791,https://asset1.ruecdn.com/images/product/131313/1313139552_RLLDTH_1.jpg,Day-Party,Chelsea-Boots,Fall,images/shoes/13712791.jpg,images/shoes/13712791.jpg
13712841,https://asset1.ruecdn.com/images/product/131314/1313145961_RLLDTH_1.jpg,Day-Party,Clogs,Fall,images/shoes/13712841.jpg,images/shoes/13712841.jpg
13712855,https://asset1.ruecdn.com/images/product/131112/1311125076_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13712855.jpg,images/shoes/13712855.jpg
13712889,https://asset1.ruecdn.com/images/product/131314/1313145956_RLLDTH_1.jpg,Outdoor_Activity,Rain-Boots,Fall,images/shoes/13712889.jpg,images/shoes/13712889.jpg
13712908,https://asset1.ruecdn.com/images/product/131314/1313145960_RLLDTH_1.jpg,Day-Party,Clogs,Fall,images/shoes/13712908.jpg,images/shoes/13712908.jpg
13712914,https://asset1.ruecdn.com/images/product/131112/1311126020_RLLDTH_1.jpg,Day-Party,Loafers,Fall,images/shoes/13712914.jpg,images/shoes/13712914.jpg
13712952,https://asset1.ruecdn.com/images/product/131314/1313145962_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13712952.jpg,images/shoes/13712952.jpg
13712953,https://asset1.ruecdn.com/images/product/131112/1311125072_RLLDTH_1.jpg,Casual,Casual-Sneakers,Fall,images/shoes/13712953.jpg,images/shoes/13712953.jpg
13712997,https://asset1.ruecdn.com/images/product/131313/1313139555_RLLDTH_1.jpg,Casual,Boots,Fall,images/shoes/13712997.jpg,images/shoes/13712997.jpg
13713008,https://asset1.ruecdn.com/images/product/131314/1313146663_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13713008.jpg,images/shoes/13713008.jpg
13713057,https://asset1.ruecdn.com/images/product/131112/1311126013_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13713057.jpg,images/shoes/13713057.jpg
13713105,https://asset1.ruecdn.com/images/product/131313/1313137286_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13713105.jpg,images/shoes/13713105.jpg
13713119,https://asset1.ruecdn.com/images/product/131314/1313145990_RLLDTH_1.jpg,Casual,Boots,Fall,images/shoes/13713119.jpg,images/shoes/13713119.jpg
13713148,https://asset1.ruecdn.com/images/product/131112/1311126015_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13713148.jpg,images/shoes/13713148.jpg
13713157,https://asset1.ruecdn.com/images/product/131112/1311126014_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13713157.jpg,images/shoes/13713157.jpg
13713165,https://asset1.ruecdn.com/images/product/131314/1313146022_RLLDTH_1.jpg,Casual,Flats,Tropical-Vacation,images/shoes/13713165.jpg,images/shoes/13713165.jpg
13713225,https://asset1.ruecdn.com/images/product/131112/1311125077_RLLDTH_1.jpg,Casual,Espadrilles,Tropical-Vacation,images/shoes/13713225.jpg,images/shoes/13713225.jpg
13713255,https://asset1.ruecdn.com/images/product/131313/1313139546_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13713255.jpg,images/shoes/13713255.jpg
13713274,https://asset1.ruecdn.com/images/product/131314/1313145967_RLLDTH_1.jpg,Casual,Casual-Sneakers,Fall,images/shoes/13713274.jpg,images/shoes/13713274.jpg
13768484,https://asset1.ruecdn.com/images/product/131113/1311135809_RLLDTH_1.jpg,Casual,Riding-Boots,Fall,images/shoes/13768484.jpg,images/shoes/13768484.jpg
13768491,https://asset1.ruecdn.com/images/product/131311/1313114598_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13768491.jpg,images/shoes/13768491.jpg
13768492,https://asset1.ruecdn.com/images/product/131113/1311135771_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13768492.jpg,images/shoes/13768492.jpg
13768495,https://asset1.ruecdn.com/images/product/131144/1311448556_RLLDTH_1.jpg,Casual,Loafers,Fall,images/shoes/13768495.jpg,images/shoes/13768495.jpg
13768498,https://asset1.ruecdn.com/images/product/131113/1311135821_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13768498.jpg,images/shoes/13768498.jpg
13768504,https://asset1.ruecdn.com/images/product/131113/1311135778_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13768504.jpg,images/shoes/13768504.jpg
13768507,https://asset1.ruecdn.com/images/product/131113/1311135823_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13768507.jpg,images/shoes/13768507.jpg
13768509,https://asset1.ruecdn.com/images/product/131113/1311135808_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13768509.jpg,images/shoes/13768509.jpg
13768517,https://asset1.ruecdn.com/images/product/131113/1311135769_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13768517.jpg,images/shoes/13768517.jpg
13768524,https://asset1.ruecdn.com/images/product/131314/1313149233_RLLDTH_1.jpg,Work,Moccasin,Fall,images/shoes/13768524.jpg,images/shoes/13768524.jpg
13768544,https://asset1.ruecdn.com/images/product/131113/1311135777_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13768544.jpg,images/shoes/13768544.jpg
13768561,https://asset1.ruecdn.com/images/product/131311/1313114605_RLLDTH_1.jpg,Party,Boots,Fall,images/shoes/13768561.jpg,images/shoes/13768561.jpg
13768565,https://asset1.ruecdn.com/images/product/131113/1311139289_RLLDTH_1.jpg,Casual,Winter-Boots,Fall,images/shoes/13768565.jpg,images/shoes/13768565.jpg
13768601,https://asset1.ruecdn.com/images/product/131130/1311309470_RLLDTH_1.jpg,Outdoor_Activity,Boots,Fall,images/shoes/13768601.jpg,images/shoes/13768601.jpg
13768604,https://asset1.ruecdn.com/images/product/131314/1313140727_RLLDTH_1.jpg,Cocktail,Booties,Fall,images/shoes/13768604.jpg,images/shoes/13768604.jpg
13768605,https://asset1.ruecdn.com/images/product/131113/1311135824_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13768605.jpg,images/shoes/13768605.jpg
13768606,https://asset1.ruecdn.com/images/product/131311/1313114587_RLLDTH_1.jpg,Casual,Chelsea-Boots,Fall,images/shoes/13768606.jpg,images/shoes/13768606.jpg
13768625,https://asset1.ruecdn.com/images/product/131313/1313139514_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13768625.jpg,images/shoes/13768625.jpg
13768633,https://asset1.ruecdn.com/images/product/131311/1313114603_RLLDTH_1.jpg,Party,Boots,Fall,images/shoes/13768633.jpg,images/shoes/13768633.jpg
13768652,https://asset1.ruecdn.com/images/product/131113/1311135807_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13768652.jpg,images/shoes/13768652.jpg
13768672,https://asset1.ruecdn.com/images/product/131112/1311127791_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13768672.jpg,images/shoes/13768672.jpg
13768686,https://asset1.ruecdn.com/images/product/131113/1311135770_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13768686.jpg,images/shoes/13768686.jpg
13768691,https://asset1.ruecdn.com/images/product/131112/1311127853_RLLDTH_1.jpg,Casual,Chelsea-Boots,Fall,images/shoes/13768691.jpg,images/shoes/13768691.jpg
13768706,https://asset1.ruecdn.com/images/product/131313/1313139516_RLLDTH_1.jpg,Outdoor_Activity,Booties,Fall,images/shoes/13768706.jpg,images/shoes/13768706.jpg
13768715,https://asset1.ruecdn.com/images/product/131113/1311138010_RLLDTH_1.jpg,Casual,Boots,Fall,images/shoes/13768715.jpg,images/shoes/13768715.jpg
13768717,https://asset1.ruecdn.com/images/product/131133/1311337006_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13768717.jpg,images/shoes/13768717.jpg
13768719,https://asset1.ruecdn.com/images/product/131113/1311135805_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13768719.jpg,images/shoes/13768719.jpg
13768720,https://asset1.ruecdn.com/images/product/131113/1311135815_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13768720.jpg,images/shoes/13768720.jpg
13768735,https://asset1.ruecdn.com/images/product/131113/1311135775_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13768735.jpg,images/shoes/13768735.jpg
13768738,https://asset1.ruecdn.com/images/product/131113/1311135816_RLLDTH_1.jpg,Day-Party,Riding-Boots,Fall,images/shoes/13768738.jpg,images/shoes/13768738.jpg
13768747,https://asset1.ruecdn.com/images/product/131113/1311138026_RLLDTH_1.jpg,Casual,Boots,Fall,images/shoes/13768747.jpg,images/shoes/13768747.jpg
13768751,https://asset1.ruecdn.com/images/product/131311/1313114625_RLLDTH_1.jpg,Casual,Casual-Sneakers,Fall,images/shoes/13768751.jpg,images/shoes/13768751.jpg
13768757,https://asset1.ruecdn.com/images/product/131113/1311135820_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13768757.jpg,images/shoes/13768757.jpg
13768769,https://asset1.ruecdn.com/images/product/131313/1313139524_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13768769.jpg,images/shoes/13768769.jpg
13768786,https://asset1.ruecdn.com/images/product/131113/1311138023_RLLDTH_1.jpg,Outdoor-Slipper,Boots,Fall,images/shoes/13768786.jpg,images/shoes/13768786.jpg
13768794,https://asset1.ruecdn.com/images/product/131113/1311138016_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13768794.jpg,images/shoes/13768794.jpg
13768800,https://asset1.ruecdn.com/images/product/131313/1313139528_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13768800.jpg,images/shoes/13768800.jpg
13768817,https://asset1.ruecdn.com/images/product/131311/1313114602_RLLDTH_1.jpg,Party,Boots,Fall,images/shoes/13768817.jpg,images/shoes/13768817.jpg
13768840,https://asset1.ruecdn.com/images/product/131113/1311138024_RLLDTH_1.jpg,Casual,Motorcycle-Boots,Fall,images/shoes/13768840.jpg,images/shoes/13768840.jpg
13768843,https://asset1.ruecdn.com/images/product/131311/1313114608_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13768843.jpg,images/shoes/13768843.jpg
13768858,https://asset1.ruecdn.com/images/product/131113/1311135780_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13768858.jpg,images/shoes/13768858.jpg
13768865,https://asset1.ruecdn.com/images/product/131113/1311135790_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13768865.jpg,images/shoes/13768865.jpg
13768868,https://asset1.ruecdn.com/images/product/131313/1313139531_RLLDTH_1.jpg,Casual,Combat-Boots,Fall,images/shoes/13768868.jpg,images/shoes/13768868.jpg
13768889,https://asset1.ruecdn.com/images/product/131113/1311138012_RLLDTH_1.jpg,Casual,Boots,Fall,images/shoes/13768889.jpg,images/shoes/13768889.jpg
13768907,https://asset1.ruecdn.com/images/product/131113/1311134025_RLLDTH_1.jpg,Casual,Chelsea-Boots,Fall,images/shoes/13768907.jpg,images/shoes/13768907.jpg
13768913,https://asset1.ruecdn.com/images/product/131112/1311121540_RLLDTH_1.jpg,Day-Party,Riding-Boots,Fall,images/shoes/13768913.jpg,images/shoes/13768913.jpg
13768916,https://asset1.ruecdn.com/images/product/131313/1313139526_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13768916.jpg,images/shoes/13768916.jpg
13768917,https://asset1.ruecdn.com/images/product/131313/1313139523_RLLDTH_1.jpg,Day-Party,Loafers,Fall,images/shoes/13768917.jpg,images/shoes/13768917.jpg
13768929,https://asset1.ruecdn.com/images/product/131113/1311135811_RLLDTH_1.jpg,Day-Party,Chelsea-Boots,Fall,images/shoes/13768929.jpg,images/shoes/13768929.jpg
13768932,https://asset1.ruecdn.com/images/product/131113/1311138020_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13768932.jpg,images/shoes/13768932.jpg
13768954,https://asset1.ruecdn.com/images/product/131189/1311895435_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13768954.jpg,images/shoes/13768954.jpg
13768962,https://asset1.ruecdn.com/images/product/131311/1313114609_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13768962.jpg,images/shoes/13768962.jpg
13768967,https://asset1.ruecdn.com/images/product/131112/1311121542_RLLDTH_1.jpg,Day-Party,Riding-Boots,Fall,images/shoes/13768967.jpg,images/shoes/13768967.jpg
13768986,https://asset1.ruecdn.com/images/product/131314/1313141207_RLLDTH_1.jpg,Casual,Casual-Sneakers,Fall,images/shoes/13768986.jpg,images/shoes/13768986.jpg
13768988,https://asset1.ruecdn.com/images/product/131113/1311135813_RLLDTH_1.jpg,Day-Party,Booties,Fall,images/shoes/13768988.jpg,images/shoes/13768988.jpg
13768996,https://asset1.ruecdn.com/images/product/131112/1311121538_RLLDTH_1.jpg,Day-Party,Loafers,Fall,images/shoes/13768996.jpg,images/shoes/13768996.jpg
13769005,https://asset1.ruecdn.com/images/product/131113/1311135772_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13769005.jpg,images/shoes/13769005.jpg
13769008,https://asset1.ruecdn.com/images/product/131113/1311139290_RLLDTH_1.jpg,Casual,Winter-Boots,Fall,images/shoes/13769008.jpg,images/shoes/13769008.jpg
13769053,https://asset1.ruecdn.com/images/product/131114/1311142902_RLLDTH_1.jpg,Day-Party,Boots,Fall,images/shoes/13769053.jpg,images/shoes/13769053.jpg
13769063,https://asset1.ruecdn.com/images/product/131113/1311135788_RLLDTH_1.jpg,Work,Loafers,Fall,images/shoes/13769063.jpg,images/shoes/13769063.jpg
13769078,https://asset1.ruecdn.com/images/product/131314/1313143412_RLLDTH_1.jpg,Day-Party,Mules,Fall,images/shoes/13769078.jpg,images/shoes/13769078.jpg
